tuningRunId,eventKey,eventName,kind,label,objectiveLoss,winnerAccuracy,brierScore,scoreMae,marginMae,earlyEventAccuracy,overconfidenceRate,calibrationError,upsetMissRate,outputDir
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p4-defenseImpactWeight-0.76,54.98116,0.754,0.165,66.09,95.08,0.6470588235294118,0.038461538461538464,0.10183203463203466,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p4-defenseImpactWeight-0.76
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p5-priorWeight-0.67,57.114763,0.732,0.166,66.23,95.36,0.6111111111111112,0.038461538461538464,0.11316638134592677,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p5-priorWeight-0.67
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p5-liveEvidenceWeight-0.44,55.651465,0.739,0.166,65.9,94.97,0.6470588235294118,0.038461538461538464,0.09341219840765297,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p5-liveEvidenceWeight-0.44
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p5-liveEvidenceWeight-0.52,55.976058,0.732,0.164,66.28,95.08,0.6470588235294118,0.038461538461538464,0.09394511019283745,0.14102564102564102,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p5-liveEvidenceWeight-0.52
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p5-marginConfidenceScale-59.5,55.054534,0.754,0.165,66.09,95.08,0.6470588235294118,0.038461538461538464,0.09145732323232324,0.16666666666666666,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p5-marginConfidenceScale-59.5
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p5-marginConfidenceScale-66.5,55.394617,0.754,0.166,66.09,95.08,0.6470588235294118,0.038461538461538464,0.11161393404575225,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p5-marginConfidenceScale-66.5
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p5-defenseImpactWeight-0.68,55.221758,0.754,0.165,66.05,94.92,0.6470588235294118,0.038461538461538464,0.10182494096812279,0.15384615384615385,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p5-defenseImpactWeight-0.68
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p5-defenseImpactWeight-0.84,55.218997,0.75,0.165,66.22,95.19,0.6470588235294118,0.038461538461538464,0.10182991932310115,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p5-defenseImpactWeight-0.84
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p6-priorWeight-0.61,55.367908,0.754,0.165,66.05,95.1,0.6470588235294118,0.038461538461538464,0.11476361668634395,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p6-priorWeight-0.61
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p6-liveEvidenceWeight-0.46,55.94402,0.739,0.166,65.97,94.99,0.6470588235294118,0.038461538461538464,0.10294736324281778,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p6-liveEvidenceWeight-0.46
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p6-liveEvidenceWeight-0.5,55.255603,0.743,0.165,66.16,95.04,0.6470588235294118,0.038461538461538464,0.09075678639542274,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p6-liveEvidenceWeight-0.5
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p6-defenseImpactWeight-0.72,54.974084,0.754,0.165,66.06,95,0.6470588235294118,0.038461538461538464,0.10187949626131441,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p6-defenseImpactWeight-0.72
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,candidate,p6-defenseImpactWeight-0.8,54.989571,0.754,0.165,66.13,95.15,0.6470588235294118,0.038461538461538464,0.10183238882329793,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-p6-defenseImpactWeight-0.8
sft-tune-2026-20260628T112002-20260628,2026ilpe,2026ilpe,event-final,final,54.98116,0.754,0.165,66.09,95.08,0.6470588235294118,0.038461538461538464,0.10183203463203466,0.1282051282051282,/Users/leoxu/Library/CloudStorage/OneDrive-YKPaoSchool上海民办包玉刚实验学校/FRC2025-26/Scouting/2026-frc-scout/SyntheticFullSystemTest/artifacts/sft-tune-2026-20260628T112002-20260628/2026ilpe-final
